date,campaign,campaign_type,impressions,clicks,conversions,spend,revenue,channel,frequency,reach,roas
2025-07-13,Meta_Prospecting_LAL_US_v2,Prospecting,0,0,0.0,0.0,0.0,Meta Ads,6.81,28368,
2025-07-14,Meta_Prospecting_LAL_US_v2,Prospecting,21928,847,13.0,692.64,2139.95,Meta Ads,7.6,46621,3.089555902055902
2025-07-15,Meta_Prospecting_LAL_US_v2,Prospecting,19705,869,24.0,946.91,2306.45,Meta Ads,4.26,20627,2.4357647506098785
2025-07-16,Meta_Prospecting_LAL_US_v2,Prospecting,10508,472,11.0,745.01,2382.18,Meta Ads,4.19,46357,3.1975141273271497
2025-07-17,Meta_Prospecting_LAL_US_v2,Prospecting,14482,615,10.0,957.78,2705.05,Meta Ads,4.51,8657,2.824291590970787
2025-07-18,Meta_Prospecting_LAL_US_v2,Prospecting,43180,1066,16.0,881.33,2174.59,Meta Ads,6.06,35492,2.4673958676091816
2025-07-19,Meta_Prospecting_LAL_US_v2,Prospecting,14140,642,17.0,942.74,2350.81,Meta Ads,5.68,10125,2.4935931433905423
2025-07-20,Meta_Prospecting_LAL_US_v2,Prospecting,13302,475,11.0,808.93,2351.14,Meta Ads,2.56,34322,2.9064814013573486
2025-07-21,Meta_Prospecting_LAL_US_v2,Prospecting,26085,465,12.0,921.68,1974.09,Meta Ads,1.45,25579,2.1418388160749937
2025-07-22,Meta_Prospecting_LAL_US_v2,Prospecting,25334,587,15.0,658.44,2791.73,Meta Ads,7.64,35052,4.239915557985541
2025-07-23,Meta_Prospecting_LAL_US_v2,Prospecting,81531,1149,15.0,934.12,2851.02,Meta Ads,2.83,13260,3.0520918083329764
2025-07-24,Meta_Prospecting_LAL_US_v2,Prospecting,13659,585,6.0,654.09,2463.03,Meta Ads,5.47,22360,3.7655827179745907
2025-07-25,Meta_Prospecting_LAL_US_v2,Prospecting,26403,655,7.0,789.17,2284.0,Meta Ads,6.8,16929,2.8941799612250847
2025-07-26,Meta_Prospecting_LAL_US_v2,Prospecting,0,0,0.0,0.0,0.0,Meta Ads,3.1,45580,
2025-07-27,Meta_Prospecting_LAL_US_v2,Prospecting,17724,773,20.0,709.71,,Meta Ads,5.45,30081,
2025-07-28,Meta_Prospecting_LAL_US_v2,Prospecting,10397,478,14.0,722.48,2042.41,Meta Ads,1.76,47826,2.8269433063891043
2025-07-29,Meta_Prospecting_LAL_US_v2,Prospecting,25094,776,14.0,729.15,2271.13,Meta Ads,7.79,31984,3.114763766028938
2025-07-30,Meta_Prospecting_LAL_US_v2,Prospecting,8432,412,6.0,740.89,2339.87,Meta Ads,1.41,7158,3.158188125092794
2025-07-31,Meta_Prospecting_LAL_US_v2,Prospecting,21359,383,10.0,669.91,2527.27,Meta Ads,4.07,25663,3.7725515367735967
2025-08-01,Meta_Prospecting_LAL_US_v2,Prospecting,42729,612,10.0,768.53,2648.97,Meta Ads,4.76,13386,3.446801035743562
2025-08-02,Meta_Prospecting_LAL_US_v2,Prospecting,18883,470,9.0,652.56,1921.84,Meta Ads,6.53,22487,2.9450778472477626
2025-08-03,Meta_Prospecting_LAL_US_v2,Prospecting,11050,344,9.0,683.76,2444.77,Meta Ads,1.85,27216,3.5754797004797005
2025-08-04,Meta_Prospecting_LAL_US_v2,Prospecting,16520,581,13.0,841.0,2213.92,Meta Ads,4.09,1216,2.6324851367419737
2025-08-05,Meta_Prospecting_LAL_US_v2,Prospecting,12276,489,8.0,866.6,,Meta Ads,3.1,40321,
2025-08-06,Meta_Prospecting_LAL_US_v2,Prospecting,13880,585,10.0,672.07,2501.83,Meta Ads,3.18,42150,3.7225735414465753
2025-08-07,Meta_Prospecting_LAL_US_v2,Prospecting,11228,500,12.0,843.84,2616.52,Meta Ads,6.45,30910,3.1007299962078116
2025-08-08,Meta_Prospecting_LAL_US_v2,Prospecting,24279,866,16.0,935.07,2797.78,Meta Ads,1.04,38480,2.9920540708182277
2025-08-09,Meta_Prospecting_LAL_US_v2,Prospecting,18015,624,14.0,812.6,2559.09,Meta Ads,6.24,8194,3.1492616293379276
2025-08-10,Meta_Prospecting_LAL_US_v2,Prospecting,17209,722,15.0,760.65,2329.87,Meta Ads,6.67,34973,3.0629987510681653
2025-08-11,Meta_Prospecting_LAL_US_v2,Prospecting,28373,789,8.0,882.86,2362.36,Meta Ads,7.31,36410,2.6758036381759283
2025-08-12,Meta_Prospecting_LAL_US_v2,Prospecting,20366,443,6.0,876.63,2244.6,Meta Ads,5.39,45190,2.560487320762465
2025-08-13,Meta_Prospecting_LAL_US_v2,Prospecting,32947,647,16.0,835.04,2149.02,Meta Ads,3.33,23757,2.5735533627131635
2025-08-14,Meta_Prospecting_LAL_US_v2,Prospecting,77711,834,13.0,950.0,1919.02,Meta Ads,3.99,28423,2.020021052631579
2025-08-15,Meta_Prospecting_LAL_US_v2,Prospecting,18125,495,8.0,861.58,2302.27,Meta Ads,7.79,13817,2.6721488428236495
2025-08-16,Meta_Prospecting_LAL_US_v2,Prospecting,19654,543,7.0,755.72,2111.41,Meta Ads,7.17,37123,2.793905150055576
2025-08-17,Meta_Prospecting_LAL_US_v2,Prospecting,0,0,0.0,0.0,0.0,Meta Ads,4.24,29742,
2025-08-18,Meta_Prospecting_LAL_US_v2,Prospecting,29181,506,14.0,682.26,2033.03,Meta Ads,7.6,49631,2.979846392870753
2025-08-19,Meta_Prospecting_LAL_US_v2,Prospecting,47705,1116,13.0,935.39,2612.08,Meta Ads,6.76,47294,2.7925036615743166
2025-08-20,Meta_Prospecting_LAL_US_v2,Prospecting,10695,443,8.0,663.67,2401.45,Meta Ads,7.31,35932,3.6184398872933836
2025-08-21,Meta_Prospecting_LAL_US_v2,Prospecting,107803,1083,12.0,952.63,2134.32,Meta Ads,5.78,33867,2.2404501222930207
2025-08-22,Meta_Prospecting_LAL_US_v2,Prospecting,8549,334,7.0,640.61,2458.35,Meta Ads,7.0,17983,3.837514244235962
2025-08-23,Meta_Prospecting_LAL_US_v2,Prospecting,10623,476,7.0,804.23,2147.03,Meta Ads,7.24,26435,2.669671611354961
2025-08-24,Meta_Prospecting_LAL_US_v2,Prospecting,29842,925,17.0,848.4,2337.59,Meta Ads,1.64,23168,2.7552923149457804
2025-08-25,Meta_Prospecting_LAL_US_v2,Prospecting,33956,607,15.0,734.09,,Meta Ads,7.76,7438,
2025-08-26,Meta_Prospecting_LAL_US_v2,Prospecting,0,0,0.0,0.0,0.0,Meta Ads,3.34,49304,
2025-08-27,Meta_Prospecting_LAL_US_v2,Prospecting,17044,411,8.0,652.38,2335.65,Meta Ads,4.08,49259,3.5801986572243174
2025-08-28,Meta_Prospecting_LAL_US_v2,Prospecting,49843,810,16.0,912.15,1932.82,Meta Ads,6.54,30676,2.1189716603628788
2025-08-29,Meta_Prospecting_LAL_US_v2,Prospecting,30617,686,19.0,745.21,2340.65,Meta Ads,5.65,45851,3.140926718643067
2025-08-30,Meta_Prospecting_LAL_US_v2,Prospecting,15122,498,10.0,750.94,1890.8,Meta Ads,7.25,28257,2.517910885024103
2025-08-31,Meta_Prospecting_LAL_US_v2,Prospecting,14276,670,16.0,739.9,2579.72,Meta Ads,3.8,39610,3.4865792674685765
2025-09-01,Meta_Prospecting_LAL_US_v2,Prospecting,27578,647,12.0,882.54,2439.18,Meta Ads,3.61,16939,2.763818070569039
2025-09-02,Meta_Prospecting_LAL_US_v2,Prospecting,44165,789,8.0,797.22,1998.12,Meta Ads,1.22,24564,2.50635959960864
2025-09-03,Meta_Prospecting_LAL_US_v2,Prospecting,35531,686,18.0,913.34,1889.06,Meta Ads,4.24,44200,2.0682987715418135
2025-09-04,Meta_Prospecting_LAL_US_v2,Prospecting,21417,986,15.0,826.95,2134.27,Meta Ads,6.07,41510,2.5808936453231754
2025-09-05,Meta_Prospecting_LAL_US_v2,Prospecting,21480,577,15.0,681.43,2118.14,Meta Ads,3.11,37678,3.1083750348531765
2025-09-06,Meta_Prospecting_LAL_US_v2,Prospecting,17772,669,18.0,835.7,1973.65,Meta Ads,4.24,12773,2.361672849108532
2025-09-07,Meta_Prospecting_LAL_US_v2,Prospecting,17326,711,16.0,954.19,2217.07,Meta Ads,2.54,43136,2.3235099927687357
2025-09-08,Meta_Prospecting_LAL_US_v2,Prospecting,14606,641,18.0,726.3,1833.72,Meta Ads,6.41,14334,2.5247418422139614
2025-09-09,Meta_Prospecting_LAL_US_v2,Prospecting,23686,742,15.0,829.59,2070.44,Meta Ads,1.42,29701,2.4957388589544234
2025-09-10,Meta_Prospecting_LAL_US_v2,Prospecting,59768,693,12.0,889.85,1883.92,Meta Ads,5.94,12632,2.117120863066809
2025-09-11,Meta_Prospecting_LAL_US_v2,Prospecting,9637,479,13.0,915.74,2005.76,Meta Ads,3.65,23204,2.1903160285670604
2025-09-12,Meta_Prospecting_LAL_US_v2,Prospecting,25570,1083,19.0,930.5,2092.47,Meta Ads,1.29,48413,2.2487587318645885
2025-09-13,Meta_Prospecting_LAL_US_v2,Prospecting,32926,855,9.0,796.89,2044.63,Meta Ads,6.97,14932,2.565761899383855
2025-09-14,Meta_Prospecting_LAL_US_v2,Prospecting,24525,656,15.0,671.98,2078.66,Meta Ads,4.41,49528,3.093336111193785
2025-09-15,Meta_Prospecting_LAL_US_v2,Prospecting,11352,544,6.0,669.42,1440.69,Meta Ads,5.2,2376,2.1521466343999287
2025-09-16,Meta_Prospecting_LAL_US_v2,Prospecting,11876,457,5.0,822.78,2281.16,Meta Ads,6.12,26147,2.7725029777097157
2025-09-17,Meta_Prospecting_LAL_US_v2,Prospecting,9086,411,7.0,660.15,1909.29,Meta Ads,5.59,13353,2.892206316746194
2025-09-18,Meta_Prospecting_LAL_US_v2,Prospecting,35290,658,17.0,896.16,1997.27,Meta Ads,6.12,12916,2.2286980003570793
2025-09-19,Meta_Prospecting_LAL_US_v2,Prospecting,63174,656,12.0,739.81,2239.77,Meta Ads,6.34,22043,3.027493545640097
2025-09-20,Meta_Prospecting_LAL_US_v2,Prospecting,13120,656,15.0,707.9,2509.65,Meta Ads,5.12,42139,3.545204124876395
2025-09-21,Meta_Prospecting_LAL_US_v2,Prospecting,20009,889,16.0,830.49,1824.37,Meta Ads,3.56,32263,2.1967392744042673
2025-09-22,Meta_Prospecting_LAL_US_v2,Prospecting,12043,575,6.0,906.97,1825.29,Meta Ads,2.7,1725,2.0125141956183774
2025-09-23,Meta_Prospecting_LAL_US_v2,Prospecting,30961,569,14.0,891.63,2328.93,Meta Ads,7.32,7269,2.6119915211466638
2025-09-24,Meta_Prospecting_LAL_US_v2,Prospecting,16112,511,9.0,669.87,2088.56,Meta Ads,7.79,32962,3.117858688999358
2025-09-25,Meta_Prospecting_LAL_US_v2,Prospecting,55311,613,10.0,954.26,1871.71,Meta Ads,3.5,44978,1.9614256072768428
2025-09-26,Meta_Prospecting_LAL_US_v2,Prospecting,7872,362,7.0,677.29,1684.53,Meta Ads,1.79,18589,2.4871620723766776
2025-09-27,Meta_Prospecting_LAL_US_v2,Prospecting,9826,477,5.0,923.72,1842.1,Meta Ads,2.56,29543,1.9942190274109035
2025-09-28,Meta_Prospecting_LAL_US_v2,Prospecting,10786,508,14.0,784.84,2127.46,Meta Ads,5.69,48541,2.710692625248458
2025-09-29,Meta_Prospecting_LAL_US_v2,Prospecting,21923,774,,849.38,2582.64,Meta Ads,2.21,33411,3.040617862440839
2025-09-30,Meta_Prospecting_LAL_US_v2,Prospecting,47420,1013,22.0,904.4,1892.18,Meta Ads,6.46,47023,2.0921937195931006
2025-10-01,Meta_Prospecting_LAL_US_v2,Prospecting,27082,672,10.0,841.76,1953.97,Meta Ads,7.46,31385,2.3212911043527846
2025-10-02,Meta_Prospecting_LAL_US_v2,Prospecting,18065,529,9.0,657.37,2489.94,Meta Ads,7.75,7673,3.7877298933629464
2025-10-03,Meta_Prospecting_LAL_US_v2,Prospecting,9873,387,5.0,688.67,2649.9,Meta Ads,1.07,23156,3.847851656090726
2025-10-04,Meta_Prospecting_LAL_US_v2,Prospecting,14165,520,8.0,848.51,2102.38,Meta Ads,7.71,30856,2.4777315529575374
2025-10-05,Meta_Prospecting_LAL_US_v2,Prospecting,74160,927,19.0,852.95,2097.24,Meta Ads,6.18,15222,2.4588076675068873
2025-10-06,Meta_Prospecting_LAL_US_v2,Prospecting,25381,626,14.0,696.3,2112.59,Meta Ads,1.59,39910,3.0340226913686634
2025-10-07,Meta_Prospecting_LAL_US_v2,Prospecting,15188,489,5.0,794.11,1552.79,Meta Ads,3.91,36749,1.9553840148090313
2025-10-08,Meta_Prospecting_LAL_US_v2,Prospecting,11203,421,4.0,777.97,2152.07,Meta Ads,5.9,29421,2.766263480596938
2025-10-09,Meta_Prospecting_LAL_US_v2,Prospecting,27766,432,9.0,817.34,2034.27,Meta Ads,7.7,46612,2.4888907920816306
2025-10-10,Meta_Prospecting_LAL_US_v2,Prospecting,34344,451,10.0,787.14,,Meta Ads,2.15,22690,
2025-10-11,Meta_Prospecting_LAL_US_v2,Prospecting,10322,505,11.0,818.55,2208.12,Meta Ads,1.89,33097,2.6975994135972146
2025-10-12,Meta_Prospecting_LAL_US_v2,Prospecting,0,0,0.0,0.0,0.0,Meta Ads,4.31,37214,
2025-10-13,Meta_Prospecting_LAL_US_v2,Prospecting,27692,767,20.0,859.41,2086.77,Meta Ads,7.78,27066,2.428142562921074
2025-10-14,Meta_Prospecting_LAL_US_v2,Prospecting,0,0,0.0,0.0,0.0,Meta Ads,7.8,36056,
2025-10-15,Meta_Prospecting_LAL_US_v2,Prospecting,99391,1062,23.0,952.12,2416.54,Meta Ads,2.6,23240,2.5380624291055747
2025-10-16,Meta_Prospecting_LAL_US_v2,Prospecting,28027,734,9.0,818.49,2246.86,Meta Ads,3.24,9239,2.745128223924544
2025-10-17,Meta_Prospecting_LAL_US_v2,Prospecting,22341,562,6.0,955.79,2684.38,Meta Ads,7.36,49238,2.8085458102721312
2025-10-18,Meta_Prospecting_LAL_US_v2,Prospecting,35230,480,7.0,825.7,2491.44,Meta Ads,6.14,5008,3.0173670824754755
2025-10-19,Meta_Prospecting_LAL_US_v2,Prospecting,13745,383,8.0,751.09,2790.2,Meta Ads,7.81,16954,3.714867725572168
2025-10-20,Meta_Prospecting_LAL_US_v2,Prospecting,47361,1062,29.0,931.86,2391.42,Meta Ads,7.25,41039,2.5662867812761574
2025-10-21,Meta_Prospecting_LAL_US_v2,Prospecting,14850,414,4.0,820.84,2038.9,Meta Ads,2.51,26038,2.483918912333707
2025-10-22,Meta_Prospecting_LAL_US_v2,Prospecting,19258,478,7.0,838.72,2327.45,Meta Ads,6.32,6193,2.7750023845860357
2025-10-23,Meta_Prospecting_LAL_US_v2,Prospecting,16716,590,8.0,762.25,2309.11,Meta Ads,1.34,8734,3.029334207937029
2025-10-24,Meta_Prospecting_LAL_US_v2,Prospecting,21830,497,9.0,776.73,1861.03,Meta Ads,6.72,48105,2.3959805852741622
2025-10-25,Meta_Prospecting_LAL_US_v2,Prospecting,51049,774,21.0,942.71,2297.93,Meta Ads,5.21,25305,2.437578894888141
2025-10-26,Meta_Prospecting_LAL_US_v2,Prospecting,21507,440,5.0,674.58,1613.48,Meta Ads,7.69,37308,2.3918289898900054
2025-10-27,Meta_Prospecting_LAL_US_v2,Prospecting,12810,627,13.0,820.85,2443.97,Meta Ads,7.72,31539,2.9773649266004747
2025-10-28,Meta_Prospecting_LAL_US_v2,Prospecting,14116,353,9.0,665.56,2321.8,Meta Ads,1.36,42993,3.4884908948855107
2025-10-29,Meta_Prospecting_LAL_US_v2,Prospecting,32788,608,14.0,737.49,1972.5,Meta Ads,2.12,26163,2.674612537119147
2025-10-30,Meta_Prospecting_LAL_US_v2,Prospecting,59825,875,10.0,850.78,2351.34,Meta Ads,4.39,41193,2.7637462093608223
2025-10-31,Meta_Prospecting_LAL_US_v2,Prospecting,30714,463,11.0,684.33,1754.85,Meta Ads,7.16,39520,2.564332997238174
2025-11-01,Meta_Prospecting_LAL_US_v2,Prospecting,25354,1145,28.0,918.4,2000.07,Meta Ads,6.7,24360,2.177776567944251
2025-11-02,Meta_Prospecting_LAL_US_v2,Prospecting,67073,854,20.0,747.29,2478.63,Meta Ads,7.75,36542,3.3168247935874966
2025-11-03,Meta_Prospecting_LAL_US_v2,Prospecting,12835,426,8.0,827.9,1981.96,Meta Ads,5.33,34243,2.393960623263679
2025-11-04,Meta_Prospecting_LAL_US_v2,Prospecting,48960,959,26.0,836.81,2050.94,Meta Ads,2.8,21724,2.4509028333791423
2025-11-05,Meta_Prospecting_LAL_US_v2,Prospecting,16919,603,17.0,664.94,2285.25,Meta Ads,1.18,11931,3.436776250488766
2025-11-06,Meta_Prospecting_LAL_US_v2,Prospecting,27105,743,15.0,910.19,1491.76,Meta Ads,2.56,21967,1.6389545040046583
2025-11-07,Meta_Prospecting_LAL_US_v2,Prospecting,11171,508,6.0,868.78,2362.99,Meta Ads,5.73,28476,2.719894564792007
2025-11-08,Meta_Prospecting_LAL_US_v2,Prospecting,16985,718,13.0,828.49,2077.18,Meta Ads,7.48,43785,2.507187775350336
2025-11-09,Meta_Prospecting_LAL_US_v2,Prospecting,20929,448,5.0,745.82,1915.79,Meta Ads,3.25,30424,2.5687029041859963
2025-11-10,Meta_Prospecting_LAL_US_v2,Prospecting,41481,777,16.0,921.95,2095.56,Meta Ads,7.13,45716,2.2729649113292476
2025-11-11,Meta_Prospecting_LAL_US_v2,Prospecting,7585,375,10.0,648.06,2189.2,Meta Ads,3.76,6023,3.3780822763324383
2025-11-12,Meta_Prospecting_LAL_US_v2,Prospecting,31619,546,7.0,878.38,2220.45,Meta Ads,3.16,30700,2.5278922561989114
2025-11-13,Meta_Prospecting_LAL_US_v2,Prospecting,48571,563,10.0,675.28,2309.96,Meta Ads,4.56,39349,3.420743987679185
2025-11-14,Meta_Prospecting_LAL_US_v2,Prospecting,31231,530,5.0,924.48,2309.49,Meta Ads,4.1,39253,2.4981503115264796
2025-11-15,Meta_Prospecting_LAL_US_v2,Prospecting,19221,519,11.0,746.93,1976.04,Meta Ads,7.4,37334,2.645549114374841
2025-11-16,Meta_Prospecting_LAL_US_v2,Prospecting,31851,553,13.0,717.02,2177.24,Meta Ads,4.28,23744,3.0365122311790462
2025-11-17,Meta_Prospecting_LAL_US_v2,Prospecting,19585,925,9.0,903.3,2157.23,Meta Ads,2.94,47293,2.3881656149673423
2025-11-18,Meta_Prospecting_LAL_US_v2,Prospecting,24633,429,7.0,680.22,2551.93,Meta Ads,6.9,47014,3.7516244744347413
2025-11-19,Meta_Prospecting_LAL_US_v2,Prospecting,39304,444,11.0,697.07,2314.83,Meta Ads,7.99,18732,3.320799919663735
2025-11-20,Meta_Prospecting_LAL_US_v2,Prospecting,18544,774,18.0,854.72,2154.09,Meta Ads,5.54,36125,2.52022884687383
2025-11-21,Meta_Prospecting_LAL_US_v2,Prospecting,22263,914,10.0,758.96,2527.89,Meta Ads,2.75,11277,3.33072889216823
2025-11-22,Meta_Prospecting_LAL_US_v2,Prospecting,15073,546,15.0,839.71,2306.77,Meta Ads,2.67,6000,2.747103166569411
2025-11-23,Meta_Prospecting_LAL_US_v2,Prospecting,35728,550,11.0,847.19,2356.16,Meta Ads,1.4,30756,2.7811470862498373
2025-11-24,Meta_Prospecting_LAL_US_v2,Prospecting,53420,789,22.0,806.5,2759.69,Meta Ads,1.54,38982,3.421810291382517
2025-11-25,Meta_Prospecting_LAL_US_v2,Prospecting,24671,618,16.0,825.25,2173.81,Meta Ads,7.4,14859,2.634122993032414
2025-11-26,Meta_Prospecting_LAL_US_v2,Prospecting,79505,817,14.0,752.97,2761.1,Meta Ads,1.68,12734,3.6669455622401954
2025-11-27,Meta_Prospecting_LAL_US_v2,Prospecting,37676,957,26.0,801.09,3337.63,Meta Ads,4.39,19830,4.166360833364541
2025-11-28,Meta_Prospecting_LAL_US_v2,Prospecting,40682,492,11.0,951.95,2962.63,Meta Ads,5.89,10792,3.112169756814959
2025-11-29,Meta_Prospecting_LAL_US_v2,Prospecting,0,0,0.0,0.0,0.0,Meta Ads,6.95,20461,
2025-11-30,Meta_Prospecting_LAL_US_v2,Prospecting,10518,472,11.0,696.26,2379.08,Meta Ads,2.2,23439,3.4169419469738314
2025-12-01,Meta_Prospecting_LAL_US_v2,Prospecting,18132,901,24.0,883.54,2547.77,Meta Ads,4.06,9098,2.8835932725173734
2025-12-02,Meta_Prospecting_LAL_US_v2,Prospecting,19597,550,9.0,657.28,1990.71,Meta Ads,2.76,11428,3.028709225900682
2025-12-03,Meta_Prospecting_LAL_US_v2,Prospecting,24236,604,15.0,876.71,2103.11,Meta Ads,2.79,43646,2.3988662157383858
2025-12-04,Meta_Prospecting_LAL_US_v2,Prospecting,13747,430,7.0,788.9,2158.79,Meta Ads,3.13,22139,2.736455824565851
2025-12-05,Meta_Prospecting_LAL_US_v2,Prospecting,0,0,0.0,0.0,0.0,Meta Ads,5.11,13315,
2025-12-06,Meta_Prospecting_LAL_US_v2,Prospecting,17500,740,20.0,642.7,1836.19,Meta Ads,1.12,48780,2.8569939318500075
2025-12-07,Meta_Prospecting_LAL_US_v2,Prospecting,0,0,0.0,0.0,0.0,Meta Ads,3.86,35769,
2025-12-08,Meta_Prospecting_LAL_US_v2,Prospecting,41120,817,13.0,824.01,2442.32,Meta Ads,2.31,9326,2.963944612322666
2025-12-09,Meta_Prospecting_LAL_US_v2,Prospecting,36466,574,9.0,783.46,2623.12,Meta Ads,7.77,35557,3.3481224312664333
2025-12-10,Meta_Prospecting_LAL_US_v2,Prospecting,12514,448,8.0,753.46,2339.65,Meta Ads,5.08,29976,3.105207973880498
2025-12-11,Meta_Prospecting_LAL_US_v2,Prospecting,16783,485,10.0,707.37,1958.07,Meta Ads,7.08,44502,2.7680987319224735
2025-12-12,Meta_Prospecting_LAL_US_v2,Prospecting,43228,579,11.0,931.57,2350.47,Meta Ads,2.37,14011,2.5231276232596582
2025-12-13,Meta_Prospecting_LAL_US_v2,Prospecting,20291,378,9.0,674.5,2281.16,Meta Ads,6.67,12543,3.3820014825796885
2025-12-14,Meta_Prospecting_LAL_US_v2,Prospecting,19903,398,10.0,783.14,2027.62,Meta Ads,3.9,49142,2.5890900732946855
2025-12-15,Meta_Prospecting_LAL_US_v2,Prospecting,11045,415,10.0,740.33,2269.83,Meta Ads,2.24,8062,3.0659705806869906
2025-12-16,Meta_Prospecting_LAL_US_v2,Prospecting,37644,451,12.0,815.14,1958.62,Meta Ads,6.33,30563,2.402801972667272
2025-12-17,Meta_Prospecting_LAL_US_v2,Prospecting,0,0,0.0,0.0,0.0,Meta Ads,6.33,33580,
2025-12-18,Meta_Prospecting_LAL_US_v2,Prospecting,20891,480,9.0,855.64,2205.64,Meta Ads,7.97,12866,2.5777663503342527
2025-12-19,Meta_Prospecting_LAL_US_v2,Prospecting,48136,628,12.0,743.64,2237.27,Meta Ads,6.47,11219,3.008539078048518
2025-12-20,Meta_Prospecting_LAL_US_v2,Prospecting,14795,484,10.0,904.8,2367.02,Meta Ads,2.02,42787,2.6160698496905392
2025-12-21,Meta_Prospecting_LAL_US_v2,Prospecting,27463,733,19.0,692.07,1675.11,Meta Ads,3.26,8986,2.420434349126533
2025-12-22,Meta_Prospecting_LAL_US_v2,Prospecting,9284,381,6.0,723.35,2667.82,Meta Ads,4.16,10535,3.688145434436995
2025-12-23,Meta_Prospecting_LAL_US_v2,Prospecting,18261,689,10.0,848.81,1901.14,Meta Ads,1.89,24657,2.2397709734805202
2025-12-24,Meta_Prospecting_LAL_US_v2,Prospecting,34218,864,14.0,828.53,1668.96,Meta Ads,6.52,40164,2.0143627871048726
2025-12-25,Meta_Prospecting_LAL_US_v2,Prospecting,26664,422,5.0,761.81,2059.62,Meta Ads,4.69,20511,2.703587508696394
2025-12-26,Meta_Prospecting_LAL_US_v2,Prospecting,13255,536,15.0,790.99,1926.24,Meta Ads,7.61,24455,2.4352267411724546
2025-12-27,Meta_Prospecting_LAL_US_v2,Prospecting,16570,461,12.0,859.86,2195.13,Meta Ads,5.13,25982,2.552892331309748
2025-12-28,Meta_Prospecting_LAL_US_v2,Prospecting,41469,854,22.0,718.79,1609.78,Meta Ads,4.66,39344,2.239569276144632
2025-12-29,Meta_Prospecting_LAL_US_v2,Prospecting,67056,797,15.0,754.88,2041.52,Meta Ads,1.5,14788,2.704429843153879
2025-12-30,Meta_Prospecting_LAL_US_v2,Prospecting,11564,499,10.0,805.64,1828.95,Meta Ads,2.05,43330,2.270182711881237
2025-12-31,Meta_Prospecting_LAL_US_v2,Prospecting,15798,747,8.0,712.89,1842.5,Meta Ads,6.95,42445,2.584550211112514
2026-01-01,Meta_Prospecting_LAL_US_v2,Prospecting,10891,488,8.0,700.79,1708.37,Meta Ads,7.93,24380,2.4377773655445996
2026-01-02,Meta_Prospecting_LAL_US_v2,Prospecting,25721,690,17.0,928.23,1662.16,Meta Ads,3.91,34130,1.7906768796526724
2026-01-03,Meta_Prospecting_LAL_US_v2,Prospecting,20769,415,7.0,703.04,1990.01,Meta Ads,6.67,9133,2.830578629949932
2026-01-04,Meta_Prospecting_LAL_US_v2,Prospecting,10206,425,9.0,776.77,2263.2,Meta Ads,5.39,4801,2.9136037694555657
2026-01-05,Meta_Prospecting_LAL_US_v2,Prospecting,36447,901,14.0,772.01,2334.39,Meta Ads,7.71,1211,3.023782075361718
2026-01-06,Meta_Prospecting_LAL_US_v2,Prospecting,58564,986,14.0,840.15,2486.44,Meta Ads,2.67,5796,2.959519133488068
2026-01-07,Meta_Prospecting_LAL_US_v2,Prospecting,9632,414,6.0,699.99,2233.4,Meta Ads,4.81,41782,3.190617008814412
2026-01-08,Meta_Prospecting_LAL_US_v2,Prospecting,14561,546,7.0,925.59,1942.57,Meta Ads,3.86,24404,2.098737021791506
2026-01-09,Meta_Prospecting_LAL_US_v2,Prospecting,19502,570,6.0,775.01,2162.33,Meta Ads,4.79,3661,2.790067224939033
2026-01-10,Meta_Prospecting_LAL_US_v2,Prospecting,23373,1111,32.0,894.56,1752.1,Meta Ads,2.88,27036,1.9586165265605437
2026-01-11,Meta_Prospecting_LAL_US_v2,Prospecting,9927,434,9.0,727.73,2089.18,Meta Ads,4.48,13430,2.870817473513528
2026-01-12,Meta_Prospecting_LAL_US_v2,Prospecting,14678,498,10.0,664.9,1923.66,Meta Ads,5.37,12548,2.8931568656940896
2026-01-13,Meta_Prospecting_LAL_US_v2,Prospecting,11249,534,8.0,867.31,1498.0,Meta Ads,1.57,18477,1.727179439877322
2026-01-14,Meta_Prospecting_LAL_US_v2,Prospecting,56542,595,17.0,660.65,2000.04,Meta Ads,6.2,47927,3.0273821236660865
2026-01-15,Meta_Prospecting_LAL_US_v2,Prospecting,16783,745,19.0,765.19,1864.48,Meta Ads,5.95,8744,2.4366235836850976
2026-01-16,Meta_Prospecting_LAL_US_v2,Prospecting,19145,848,9.0,866.56,1921.23,Meta Ads,7.16,43693,2.217076717134417
2026-01-17,Meta_Prospecting_LAL_US_v2,Prospecting,30562,705,14.0,809.12,1963.34,Meta Ads,3.98,35319,2.4265127545975873
2026-01-18,Meta_Prospecting_LAL_US_v2,Prospecting,38014,470,4.0,916.39,2221.49,Meta Ads,1.43,10525,2.4241752965440475
2026-01-19,Meta_Prospecting_LAL_US_v2,Prospecting,42346,477,10.0,800.29,2291.78,Meta Ads,4.23,10056,2.8636869134938587
2026-01-20,Meta_Prospecting_LAL_US_v2,Prospecting,14063,672,15.0,753.33,1662.56,Meta Ads,1.96,26862,2.2069478183531785
2026-01-21,Meta_Prospecting_LAL_US_v2,Prospecting,37786,429,5.0,851.26,2189.33,Meta Ads,5.53,21539,2.5718699339802176
2026-01-22,Meta_Prospecting_LAL_US_v2,Prospecting,26156,623,11.0,878.56,1755.59,Meta Ads,1.33,5617,1.9982585139318885
