date,campaign,campaign_type,impressions,clicks,conversions,spend,revenue,channel,bid_strategy,roas
2025-07-19,MS_Search_Brand_US_v1,Search - Brand,11518,193,15.0,209.91,945.12,Microsoft Ads,MaxClicks,4.502501071887952
2025-07-20,MS_Search_Brand_US_v1,Search - Brand,7653,152,11.0,177.79,826.02,Microsoft Ads,TargetCPA,4.646043084537938
2025-07-21,MS_Search_Brand_US_v1,Search - Brand,12891,259,28.0,229.47,1207.69,Microsoft Ads,MaxClicks,5.262953763019131
2025-07-22,MS_Search_Brand_US_v1,Search - Brand,9610,212,24.0,220.92,1034.19,Microsoft Ads,MaxConv,4.681287343834873
2025-07-23,MS_Search_Brand_US_v1,Search - Brand,5787,179,16.0,170.16,1180.13,Microsoft Ads,MaxConv,6.93541372825576
2025-07-24,MS_Search_Brand_US_v1,Search - Brand,0,0,0.0,0.0,0.0,Microsoft Ads,MaxConv,
2025-07-25,MS_Search_Brand_US_v1,Search - Brand,9339,154,13.0,166.61,1197.09,Microsoft Ads,MaxClicks,7.184982894184022
2025-07-26,MS_Search_Brand_US_v1,Search - Brand,8830,189,21.0,214.92,1075.53,Microsoft Ads,MaxClicks,5.004327191513121
2025-07-27,MS_Search_Brand_US_v1,Search - Brand,4930,184,23.0,197.44,1210.42,Microsoft Ads,MaxConv,6.13057131280389
2025-07-28,MS_Search_Brand_US_v1,Search - Brand,5660,257,19.0,183.54,1001.46,Microsoft Ads,TargetCPA,5.456358287021903
2025-07-29,MS_Search_Brand_US_v1,Search - Brand,4994,198,25.0,169.81,967.56,Microsoft Ads,MaxConv,5.697897650315058
2025-07-30,MS_Search_Brand_US_v1,Search - Brand,5741,189,14.0,220.78,1092.99,Microsoft Ads,MaxConv,4.9505842920554395
2025-07-31,MS_Search_Brand_US_v1,Search - Brand,4152,182,12.0,185.25,1035.77,Microsoft Ads,MaxConv,5.591201079622132
2025-08-01,MS_Search_Brand_US_v1,Search - Brand,17988,310,40.0,177.89,853.57,Microsoft Ads,MaxConv,4.798302321659453
2025-08-02,MS_Search_Brand_US_v1,Search - Brand,10642,350,37.0,193.68,1157.16,Microsoft Ads,TargetCPA,5.97459727385378
2025-08-03,MS_Search_Brand_US_v1,Search - Brand,6451,194,25.0,221.05,1262.22,Microsoft Ads,TargetCPA,5.710110834652793
2025-08-04,MS_Search_Brand_US_v1,Search - Brand,13401,194,20.0,208.56,986.61,Microsoft Ads,TargetCPA,4.730581127733027
2025-08-05,MS_Search_Brand_US_v1,Search - Brand,15333,224,18.0,190.82,1195.01,Microsoft Ads,MaxClicks,6.2624986898647945
2025-08-06,MS_Search_Brand_US_v1,Search - Brand,5111,167,14.0,198.5,1114.11,Microsoft Ads,MaxConv,5.61264483627204
2025-08-07,MS_Search_Brand_US_v1,Search - Brand,7509,189,13.0,160.14,1091.23,Microsoft Ads,MaxClicks,6.814225053078557
2025-08-08,MS_Search_Brand_US_v1,Search - Brand,19768,393,53.0,211.58,927.29,Microsoft Ads,MaxConv,4.382692125909821
2025-08-09,MS_Search_Brand_US_v1,Search - Brand,25292,255,26.0,231.32,804.47,Microsoft Ads,TargetCPA,3.4777364689607473
2025-08-10,MS_Search_Brand_US_v1,Search - Brand,0,0,0.0,0.0,0.0,Microsoft Ads,MaxConv,
2025-08-11,MS_Search_Brand_US_v1,Search - Brand,25266,393,38.0,214.67,1093.98,Microsoft Ads,TargetCPA,5.096100992220618
2025-08-12,MS_Search_Brand_US_v1,Search - Brand,3276,148,20.0,165.18,702.55,Microsoft Ads,MaxConv,4.253238890906889
2025-08-13,MS_Search_Brand_US_v1,Search - Brand,7270,234,24.0,237.57,1072.4,Microsoft Ads,MaxConv,4.514037967756872
2025-08-14,MS_Search_Brand_US_v1,Search - Brand,24216,294,33.0,206.9,870.13,Microsoft Ads,TargetCPA,4.205558240695988
2025-08-15,MS_Search_Brand_US_v1,Search - Brand,4081,172,15.0,173.67,1135.46,Microsoft Ads,MaxConv,6.538031899579663
2025-08-16,MS_Search_Brand_US_v1,Search - Brand,3731,171,23.0,167.31,964.39,Microsoft Ads,TargetCPA,5.764090610244456
2025-08-17,MS_Search_Brand_US_v1,Search - Brand,13152,176,23.0,190.42,850.83,Microsoft Ads,TargetCPA,4.468175611805483
2025-08-18,MS_Search_Brand_US_v1,Search - Brand,10795,452,,234.44,1054.36,Microsoft Ads,MaxConv,4.4973554001023714
2025-08-19,MS_Search_Brand_US_v1,Search - Brand,7263,350,39.0,202.65,963.36,Microsoft Ads,TargetCPA,4.753811991117691
2025-08-20,MS_Search_Brand_US_v1,Search - Brand,11598,149,18.0,174.55,820.87,Microsoft Ads,MaxClicks,4.702778573474649
2025-08-21,MS_Search_Brand_US_v1,Search - Brand,6374,196,22.0,194.27,1236.95,Microsoft Ads,MaxClicks,6.367169403407629
2025-08-22,MS_Search_Brand_US_v1,Search - Brand,4357,147,19.0,170.62,869.21,Microsoft Ads,MaxConv,5.094420349314266
2025-08-23,MS_Search_Brand_US_v1,Search - Brand,5236,195,23.0,199.38,934.67,Microsoft Ads,TargetCPA,4.687882435550206
2025-08-24,MS_Search_Brand_US_v1,Search - Brand,7879,360,50.0,219.34,913.2,Microsoft Ads,MaxClicks,4.163399288775417
2025-08-25,MS_Search_Brand_US_v1,Search - Brand,7029,192,16.0,194.49,1165.14,Microsoft Ads,MaxClicks,5.99074502545118
2025-08-26,MS_Search_Brand_US_v1,Search - Brand,12150,290,35.0,211.22,839.1,Microsoft Ads,TargetCPA,3.9726351671243254
2025-08-27,MS_Search_Brand_US_v1,Search - Brand,4272,172,22.0,167.39,966.66,Microsoft Ads,MaxClicks,5.77489694724894
2025-08-28,MS_Search_Brand_US_v1,Search - Brand,19859,215,20.0,228.63,1259.24,Microsoft Ads,MaxClicks,5.507763635568386
2025-08-29,MS_Search_Brand_US_v1,Search - Brand,5377,174,21.0,163.45,830.48,Microsoft Ads,MaxConv,5.080942184154176
2025-08-30,MS_Search_Brand_US_v1,Search - Brand,4257,197,,216.51,853.83,Microsoft Ads,MaxConv,3.9436053761950953
2025-08-31,MS_Search_Brand_US_v1,Search - Brand,3533,172,23.0,183.78,986.41,Microsoft Ads,TargetCPA,5.367341386440309
2025-09-01,MS_Search_Brand_US_v1,Search - Brand,6901,279,28.0,192.85,1064.73,Microsoft Ads,TargetCPA,5.521026704692766
2025-09-02,MS_Search_Brand_US_v1,Search - Brand,29211,468,65.0,237.61,1044.29,Microsoft Ads,MaxClicks,4.394974958966373
2025-09-03,MS_Search_Brand_US_v1,Search - Brand,0,0,0.0,0.0,0.0,Microsoft Ads,MaxConv,
2025-09-04,MS_Search_Brand_US_v1,Search - Brand,6323,301,31.0,184.76,751.39,Microsoft Ads,TargetCPA,4.06684347261312
2025-09-05,MS_Search_Brand_US_v1,Search - Brand,6632,154,17.0,173.23,727.98,Microsoft Ads,MaxClicks,4.202389886278358
2025-09-06,MS_Search_Brand_US_v1,Search - Brand,10981,218,23.0,225.02,983.88,Microsoft Ads,MaxConv,4.372411341214114
2025-09-07,MS_Search_Brand_US_v1,Search - Brand,12461,319,34.0,211.27,1097.26,Microsoft Ads,TargetCPA,5.193638472097316
2025-09-08,MS_Search_Brand_US_v1,Search - Brand,5100,192,13.0,219.62,790.68,Microsoft Ads,MaxConv,3.600218559329751
2025-09-09,MS_Search_Brand_US_v1,Search - Brand,5131,200,25.0,191.35,824.2,Microsoft Ads,MaxClicks,4.307290305722498
2025-09-10,MS_Search_Brand_US_v1,Search - Brand,15650,354,38.0,213.61,685.94,Microsoft Ads,MaxClicks,3.2111792519076823
2025-09-11,MS_Search_Brand_US_v1,Search - Brand,4921,180,18.0,209.46,741.51,Microsoft Ads,MaxClicks,3.5401031223145227
2025-09-12,MS_Search_Brand_US_v1,Search - Brand,5979,232,30.0,207.42,849.64,Microsoft Ads,MaxConv,4.096229871757786
2025-09-13,MS_Search_Brand_US_v1,Search - Brand,10420,193,26.0,199.11,846.16,Microsoft Ads,TargetCPA,4.249711214906332
2025-09-14,MS_Search_Brand_US_v1,Search - Brand,9448,357,25.0,223.93,995.73,Microsoft Ads,TargetCPA,4.446612780779708
2025-09-15,MS_Search_Brand_US_v1,Search - Brand,5519,248,28.0,208.49,1037.33,Microsoft Ads,MaxClicks,4.9754424672646165
2025-09-16,MS_Search_Brand_US_v1,Search - Brand,11074,299,37.0,236.16,764.92,Microsoft Ads,MaxClicks,3.238990514905149
2025-09-17,MS_Search_Brand_US_v1,Search - Brand,22078,381,49.0,191.33,922.81,Microsoft Ads,MaxClicks,4.8231328071917625
2025-09-18,MS_Search_Brand_US_v1,Search - Brand,4381,211,23.0,181.96,843.09,Microsoft Ads,MaxClicks,4.633380962848978
2025-09-19,MS_Search_Brand_US_v1,Search - Brand,13585,261,25.0,237.53,1194.56,Microsoft Ads,MaxConv,5.029091062181619
2025-09-20,MS_Search_Brand_US_v1,Search - Brand,17371,225,25.0,202.76,935.89,Microsoft Ads,MaxClicks,4.615752613927796
2025-09-21,MS_Search_Brand_US_v1,Search - Brand,4561,169,12.0,198.65,847.87,Microsoft Ads,MaxClicks,4.2681600805436695
2025-09-22,MS_Search_Brand_US_v1,Search - Brand,6080,152,19.0,164.99,847.52,Microsoft Ads,TargetCPA,5.136796169464816
2025-09-23,MS_Search_Brand_US_v1,Search - Brand,14239,242,21.0,194.5,821.97,Microsoft Ads,MaxConv,4.226066838046273
2025-09-24,MS_Search_Brand_US_v1,Search - Brand,13299,279,35.0,172.68,939.49,Microsoft Ads,MaxClicks,5.44064164929349
2025-09-25,MS_Search_Brand_US_v1,Search - Brand,4145,136,17.0,163.59,802.08,Microsoft Ads,MaxConv,4.902989180267743
2025-09-26,MS_Search_Brand_US_v1,Search - Brand,5307,212,21.0,175.16,959.61,Microsoft Ads,MaxClicks,5.478476821192054
2025-09-27,MS_Search_Brand_US_v1,Search - Brand,8877,300,23.0,202.88,995.0,Microsoft Ads,MaxConv,4.904376971608833
2025-09-28,MS_Search_Brand_US_v1,Search - Brand,20670,291,23.0,226.08,1004.96,Microsoft Ads,MaxClicks,4.4451521585279545
2025-09-29,MS_Search_Brand_US_v1,Search - Brand,8519,221,23.0,236.4,985.2,Microsoft Ads,MaxClicks,4.16751269035533
2025-09-30,MS_Search_Brand_US_v1,Search - Brand,8317,260,18.0,176.02,887.23,Microsoft Ads,MaxConv,5.040506760595386
2025-10-01,MS_Search_Brand_US_v1,Search - Brand,13786,387,51.0,239.87,892.81,Microsoft Ads,MaxClicks,3.722057781298203
2025-10-02,MS_Search_Brand_US_v1,Search - Brand,5909,194,15.0,181.86,955.92,Microsoft Ads,MaxClicks,5.256351039260969
2025-10-03,MS_Search_Brand_US_v1,Search - Brand,7924,265,27.0,200.83,900.98,Microsoft Ads,MaxConv,4.486281929990539
2025-10-04,MS_Search_Brand_US_v1,Search - Brand,4584,213,16.0,218.69,956.48,Microsoft Ads,TargetCPA,4.373679637843523
2025-10-05,MS_Search_Brand_US_v1,Search - Brand,4154,186,20.0,179.6,850.33,Microsoft Ads,TargetCPA,4.734576837416482
2025-10-06,MS_Search_Brand_US_v1,Search - Brand,9287,213,24.0,237.54,831.89,Microsoft Ads,MaxClicks,3.502104908646965
2025-10-07,MS_Search_Brand_US_v1,Search - Brand,5758,287,29.0,234.59,1104.95,Microsoft Ads,MaxConv,4.710132571720875
2025-10-08,MS_Search_Brand_US_v1,Search - Brand,17056,208,26.0,189.9,1032.94,Microsoft Ads,TargetCPA,5.439389152185361
2025-10-09,MS_Search_Brand_US_v1,Search - Brand,5018,240,25.0,213.87,953.55,Microsoft Ads,MaxConv,4.458549586197222
2025-10-10,MS_Search_Brand_US_v1,Search - Brand,0,0,0.0,0.0,0.0,Microsoft Ads,TargetCPA,
2025-10-11,MS_Search_Brand_US_v1,Search - Brand,11256,235,30.0,180.07,888.83,Microsoft Ads,MaxClicks,4.936024879213639
2025-10-12,MS_Search_Brand_US_v1,Search - Brand,0,0,0.0,0.0,0.0,Microsoft Ads,MaxConv,
2025-10-13,MS_Search_Brand_US_v1,Search - Brand,8723,167,18.0,193.02,931.11,Microsoft Ads,MaxClicks,4.823904258626049
2025-10-14,MS_Search_Brand_US_v1,Search - Brand,6776,338,41.0,205.83,939.45,Microsoft Ads,MaxClicks,4.564203468882087
2025-10-15,MS_Search_Brand_US_v1,Search - Brand,4564,223,18.0,197.89,951.49,Microsoft Ads,MaxClicks,4.808176259538127
2025-10-16,MS_Search_Brand_US_v1,Search - Brand,13068,393,29.0,227.07,1065.94,Microsoft Ads,MaxConv,4.694323336416083
2025-10-17,MS_Search_Brand_US_v1,Search - Brand,11941,142,10.0,163.97,732.14,Microsoft Ads,TargetCPA,4.465085076538391
2025-10-18,MS_Search_Brand_US_v1,Search - Brand,8389,170,14.0,177.71,989.87,Microsoft Ads,MaxClicks,5.5701423667773335
2025-10-19,MS_Search_Brand_US_v1,Search - Brand,7280,200,16.0,185.41,1040.14,Microsoft Ads,MaxConv,5.609945526131277
2025-10-20,MS_Search_Brand_US_v1,Search - Brand,29307,392,51.0,215.2,991.55,Microsoft Ads,TargetCPA,4.6075743494423795
2025-10-21,MS_Search_Brand_US_v1,Search - Brand,16524,382,36.0,207.83,818.22,Microsoft Ads,MaxClicks,3.9369677139970167
2025-10-22,MS_Search_Brand_US_v1,Search - Brand,28906,344,24.0,187.54,905.45,Microsoft Ads,TargetCPA,4.828036685507092
2025-10-23,MS_Search_Brand_US_v1,Search - Brand,4925,202,18.0,220.46,,Microsoft Ads,TargetCPA,
2025-10-24,MS_Search_Brand_US_v1,Search - Brand,3230,155,11.0,166.23,753.02,Microsoft Ads,MaxConv,4.529988570053541
2025-10-25,MS_Search_Brand_US_v1,Search - Brand,7127,186,15.0,222.84,854.36,Microsoft Ads,MaxConv,3.8339615867887273
2025-10-26,MS_Search_Brand_US_v1,Search - Brand,21517,323,39.0,230.79,1048.66,Microsoft Ads,MaxConv,4.5437843927379875
2025-10-27,MS_Search_Brand_US_v1,Search - Brand,8789,221,26.0,186.89,826.89,Microsoft Ads,TargetCPA,4.4244742896891225
2025-10-28,MS_Search_Brand_US_v1,Search - Brand,13449,381,38.0,209.18,927.18,Microsoft Ads,TargetCPA,4.432450521082321
2025-10-29,MS_Search_Brand_US_v1,Search - Brand,4436,159,16.0,162.3,694.35,Microsoft Ads,MaxConv,4.27818853974122
2025-10-30,MS_Search_Brand_US_v1,Search - Brand,8666,187,13.0,202.59,702.7,Microsoft Ads,TargetCPA,3.46858186485019
2025-10-31,MS_Search_Brand_US_v1,Search - Brand,17656,376,28.0,207.32,960.11,Microsoft Ads,TargetCPA,4.631053443951379
2025-11-01,MS_Search_Brand_US_v1,Search - Brand,11666,270,24.0,187.57,880.09,Microsoft Ads,TargetCPA,4.692061630324679
2025-11-02,MS_Search_Brand_US_v1,Search - Brand,4465,198,21.0,186.88,825.69,Microsoft Ads,MaxConv,4.418289811643836
2025-11-03,MS_Search_Brand_US_v1,Search - Brand,6887,205,,227.65,1126.22,Microsoft Ads,MaxClicks,4.947155721502306
2025-11-04,MS_Search_Brand_US_v1,Search - Brand,7220,276,24.0,202.0,961.85,Microsoft Ads,MaxClicks,4.761633663366337
2025-11-05,MS_Search_Brand_US_v1,Search - Brand,0,0,0.0,0.0,0.0,Microsoft Ads,MaxConv,
2025-11-06,MS_Search_Brand_US_v1,Search - Brand,10216,199,14.0,186.84,885.34,Microsoft Ads,TargetCPA,4.738492828088204
2025-11-07,MS_Search_Brand_US_v1,Search - Brand,6410,276,26.0,164.26,797.68,Microsoft Ads,MaxConv,4.856203579690734
2025-11-08,MS_Search_Brand_US_v1,Search - Brand,0,0,0.0,0.0,0.0,Microsoft Ads,MaxClicks,
2025-11-09,MS_Search_Brand_US_v1,Search - Brand,4955,233,31.0,176.74,895.46,Microsoft Ads,MaxConv,5.066538418015163
2025-11-10,MS_Search_Brand_US_v1,Search - Brand,8463,315,24.0,195.21,1073.83,Microsoft Ads,MaxClicks,5.500896470467701
2025-11-11,MS_Search_Brand_US_v1,Search - Brand,5841,233,17.0,204.37,949.66,Microsoft Ads,MaxClicks,4.646768116651172
2025-11-12,MS_Search_Brand_US_v1,Search - Brand,37153,410,31.0,238.5,953.39,Microsoft Ads,MaxConv,3.9974423480083856
2025-11-13,MS_Search_Brand_US_v1,Search - Brand,4812,184,18.0,221.63,1121.38,Microsoft Ads,MaxConv,5.059694084735821
2025-11-14,MS_Search_Brand_US_v1,Search - Brand,11669,173,19.0,190.17,979.13,Microsoft Ads,MaxClicks,5.14870904979755
2025-11-15,MS_Search_Brand_US_v1,Search - Brand,9188,247,21.0,192.28,947.05,Microsoft Ads,TargetCPA,4.925369253172456
2025-11-16,MS_Search_Brand_US_v1,Search - Brand,0,0,0.0,0.0,0.0,Microsoft Ads,TargetCPA,
2025-11-17,MS_Search_Brand_US_v1,Search - Brand,7455,155,17.0,181.49,1048.15,Microsoft Ads,MaxClicks,5.775249325031682
2025-11-18,MS_Search_Brand_US_v1,Search - Brand,15583,336,36.0,224.93,1108.89,Microsoft Ads,TargetCPA,4.9299337571688975
2025-11-19,MS_Search_Brand_US_v1,Search - Brand,8884,254,18.0,191.69,878.01,Microsoft Ads,MaxClicks,4.580364129584225
2025-11-20,MS_Search_Brand_US_v1,Search - Brand,6737,192,20.0,212.8,919.27,Microsoft Ads,MaxClicks,4.319877819548872
2025-11-21,MS_Search_Brand_US_v1,Search - Brand,7538,297,36.0,184.77,1047.66,Microsoft Ads,MaxClicks,5.6700763110894625
2025-11-22,MS_Search_Brand_US_v1,Search - Brand,11991,202,24.0,227.39,1291.43,Microsoft Ads,MaxConv,5.679361449492062
2025-11-23,MS_Search_Brand_US_v1,Search - Brand,4839,221,17.0,176.55,871.25,Microsoft Ads,MaxConv,4.934862645143019
2025-11-24,MS_Search_Brand_US_v1,Search - Brand,4507,186,24.0,165.72,1044.4,Microsoft Ads,MaxConv,6.302196475983587
2025-11-25,MS_Search_Brand_US_v1,Search - Brand,5075,173,22.0,161.79,1010.11,Microsoft Ads,MaxClicks,6.2433401322702275
2025-11-26,MS_Search_Brand_US_v1,Search - Brand,5807,247,18.0,239.93,1289.86,Microsoft Ads,MaxConv,5.375984662193139
2025-11-27,MS_Search_Brand_US_v1,Search - Brand,6557,202,22.0,209.93,1266.7,Microsoft Ads,TargetCPA,6.033916067260515
2025-11-28,MS_Search_Brand_US_v1,Search - Brand,6870,194,22.0,170.8,1345.26,Microsoft Ads,TargetCPA,7.876229508196721
2025-11-29,MS_Search_Brand_US_v1,Search - Brand,11266,251,25.0,171.73,1180.32,Microsoft Ads,MaxConv,6.873114773190474
2025-11-30,MS_Search_Brand_US_v1,Search - Brand,8449,255,19.0,174.48,1170.04,Microsoft Ads,MaxConv,6.705868867491977
2025-12-01,MS_Search_Brand_US_v1,Search - Brand,4946,231,24.0,196.07,814.76,Microsoft Ads,MaxClicks,4.155454684551436
2025-12-02,MS_Search_Brand_US_v1,Search - Brand,15533,266,35.0,238.54,1103.7,Microsoft Ads,MaxConv,4.626896956485286
2025-12-03,MS_Search_Brand_US_v1,Search - Brand,8235,319,29.0,215.72,766.71,Microsoft Ads,MaxConv,3.554190617467087
2025-12-04,MS_Search_Brand_US_v1,Search - Brand,8290,165,18.0,173.13,897.84,Microsoft Ads,MaxConv,5.185929648241206
2025-12-05,MS_Search_Brand_US_v1,Search - Brand,3796,145,13.0,164.12,877.61,Microsoft Ads,MaxClicks,5.34736777967341
2025-12-06,MS_Search_Brand_US_v1,Search - Brand,9405,358,27.0,219.21,1142.11,Microsoft Ads,TargetCPA,5.21011815154418
2025-12-07,MS_Search_Brand_US_v1,Search - Brand,25989,360,32.0,203.85,848.15,Microsoft Ads,MaxClicks,4.16065734608781
2025-12-08,MS_Search_Brand_US_v1,Search - Brand,11450,202,16.0,180.81,870.12,Microsoft Ads,MaxConv,4.812344449975112
2025-12-09,MS_Search_Brand_US_v1,Search - Brand,9833,192,16.0,228.4,946.7,Microsoft Ads,MaxConv,4.14492119089317
2025-12-10,MS_Search_Brand_US_v1,Search - Brand,25839,281,30.0,219.09,952.72,Microsoft Ads,TargetCPA,4.348532566525172
2025-12-11,MS_Search_Brand_US_v1,Search - Brand,13331,421,50.0,226.98,856.5,Microsoft Ads,MaxConv,3.773460216759186
2025-12-12,MS_Search_Brand_US_v1,Search - Brand,17536,215,17.0,233.12,773.06,Microsoft Ads,MaxClicks,3.3161461908030194
2025-12-13,MS_Search_Brand_US_v1,Search - Brand,9407,387,46.0,235.88,903.5,Microsoft Ads,MaxClicks,3.830337459725284
2025-12-14,MS_Search_Brand_US_v1,Search - Brand,6768,271,26.0,227.49,1037.96,Microsoft Ads,MaxClicks,4.562662095037145
2025-12-15,MS_Search_Brand_US_v1,Search - Brand,9490,225,21.0,205.55,887.97,Microsoft Ads,MaxClicks,4.319970810021893
2025-12-16,MS_Search_Brand_US_v1,Search - Brand,6527,298,28.0,205.16,924.21,Microsoft Ads,MaxConv,4.504825502047183
2025-12-17,MS_Search_Brand_US_v1,Search - Brand,6717,200,24.0,231.62,880.58,Microsoft Ads,MaxClicks,3.8018305845781883
2025-12-18,MS_Search_Brand_US_v1,Search - Brand,8080,277,26.0,225.39,1144.31,Microsoft Ads,MaxConv,5.077022050667732
2025-12-19,MS_Search_Brand_US_v1,Search - Brand,4465,199,27.0,214.65,712.22,Microsoft Ads,MaxClicks,3.3180526438388074
2025-12-20,MS_Search_Brand_US_v1,Search - Brand,7303,229,17.0,214.59,908.11,Microsoft Ads,TargetCPA,4.23183745747705
2025-12-21,MS_Search_Brand_US_v1,Search - Brand,6128,204,19.0,222.5,860.03,Microsoft Ads,TargetCPA,3.8653033707865165
2025-12-22,MS_Search_Brand_US_v1,Search - Brand,6044,186,17.0,190.28,923.59,Microsoft Ads,MaxClicks,4.853846962371242
2025-12-23,MS_Search_Brand_US_v1,Search - Brand,27374,292,34.0,223.59,962.83,Microsoft Ads,TargetCPA,4.306230153405788
2025-12-24,MS_Search_Brand_US_v1,Search - Brand,3324,162,21.0,186.45,847.2,Microsoft Ads,TargetCPA,4.543845534995978
2025-12-25,MS_Search_Brand_US_v1,Search - Brand,4957,195,24.0,211.48,921.49,Microsoft Ads,TargetCPA,4.357338755437866
2025-12-26,MS_Search_Brand_US_v1,Search - Brand,9353,285,25.0,231.51,1236.71,Microsoft Ads,TargetCPA,5.341929074338042
2025-12-27,MS_Search_Brand_US_v1,Search - Brand,11547,151,20.0,167.45,810.85,Microsoft Ads,MaxConv,4.842340997312631
2025-12-28,MS_Search_Brand_US_v1,Search - Brand,9094,171,14.0,170.52,1027.69,Microsoft Ads,MaxClicks,6.0268003753225425
2025-12-29,MS_Search_Brand_US_v1,Search - Brand,10044,221,,190.55,854.27,Microsoft Ads,TargetCPA,4.483180267646286
2025-12-30,MS_Search_Brand_US_v1,Search - Brand,27979,331,36.0,180.07,920.85,Microsoft Ads,MaxConv,5.113844615982674
2025-12-31,MS_Search_Brand_US_v1,Search - Brand,5178,180,16.0,212.85,1112.19,Microsoft Ads,TargetCPA,5.225229034531361
2026-01-01,MS_Search_Brand_US_v1,Search - Brand,8615,361,27.0,185.9,909.26,Microsoft Ads,MaxConv,4.89112426035503
2026-01-02,MS_Search_Brand_US_v1,Search - Brand,3897,182,19.0,171.19,822.8,Microsoft Ads,MaxClicks,4.806355511420059
2026-01-03,MS_Search_Brand_US_v1,Search - Brand,7548,229,23.0,215.21,987.11,Microsoft Ads,MaxConv,4.586729241206264
2026-01-04,MS_Search_Brand_US_v1,Search - Brand,4804,198,26.0,217.79,858.66,Microsoft Ads,MaxClicks,3.9426052619495846
2026-01-05,MS_Search_Brand_US_v1,Search - Brand,11388,333,28.0,217.44,968.93,Microsoft Ads,MaxConv,4.456079838116262
2026-01-06,MS_Search_Brand_US_v1,Search - Brand,19481,214,16.0,160.6,901.16,Microsoft Ads,MaxConv,5.61120797011208
2026-01-07,MS_Search_Brand_US_v1,Search - Brand,11332,156,13.0,180.99,866.81,Microsoft Ads,TargetCPA,4.789270125421293
2026-01-08,MS_Search_Brand_US_v1,Search - Brand,9964,185,23.0,221.57,978.54,Microsoft Ads,TargetCPA,4.416392110845331
2026-01-09,MS_Search_Brand_US_v1,Search - Brand,13093,241,21.0,206.92,966.81,Microsoft Ads,MaxConv,4.672385462980862
2026-01-10,MS_Search_Brand_US_v1,Search - Brand,6707,212,27.0,217.35,929.81,Microsoft Ads,MaxConv,4.277938808373591
2026-01-11,MS_Search_Brand_US_v1,Search - Brand,0,0,0.0,0.0,0.0,Microsoft Ads,MaxConv,
2026-01-12,MS_Search_Brand_US_v1,Search - Brand,9305,388,45.0,196.43,1013.49,Microsoft Ads,MaxClicks,5.159547930560505
2026-01-13,MS_Search_Brand_US_v1,Search - Brand,0,0,0.0,0.0,0.0,Microsoft Ads,MaxConv,
2026-01-14,MS_Search_Brand_US_v1,Search - Brand,8923,218,26.0,173.91,931.69,Microsoft Ads,MaxClicks,5.357311252946927
2026-01-15,MS_Search_Brand_US_v1,Search - Brand,3831,180,14.0,169.36,859.44,Microsoft Ads,MaxClicks,5.074633915918753
2026-01-16,MS_Search_Brand_US_v1,Search - Brand,8327,157,20.0,184.71,912.21,Microsoft Ads,MaxClicks,4.938606464187104
2026-01-17,MS_Search_Brand_US_v1,Search - Brand,8720,210,25.0,230.33,902.48,Microsoft Ads,MaxClicks,3.9182043155472583
2026-01-18,MS_Search_Brand_US_v1,Search - Brand,8376,201,24.0,232.86,827.52,Microsoft Ads,MaxClicks,3.553723267199175
2026-01-19,MS_Search_Brand_US_v1,Search - Brand,9118,268,20.0,180.33,811.25,Microsoft Ads,MaxClicks,4.498696833582875
2026-01-20,MS_Search_Brand_US_v1,Search - Brand,0,0,0.0,0.0,0.0,Microsoft Ads,MaxClicks,
2026-01-21,MS_Search_Brand_US_v1,Search - Brand,13461,258,30.0,227.62,983.16,Microsoft Ads,MaxConv,4.319304103330111
2026-01-22,MS_Search_Brand_US_v1,Search - Brand,9667,209,25.0,231.06,1035.45,Microsoft Ads,MaxClicks,4.481303557517528
2026-01-23,MS_Search_Brand_US_v1,Search - Brand,7669,303,31.0,191.22,896.24,Microsoft Ads,MaxConv,4.6869574312310425
