date,campaign,campaign_type,impressions,clicks,conversions,spend,revenue,channel,quality_score,avg_position,roas
2025-07-23,GA_Search_Brand_US_v2,Search - Brand,24832,460,44.0,656.48,3157.79,Google Ads,3.5,6.26,4.810184621009018
2025-07-24,GA_Search_Brand_US_v2,Search - Brand,22673,395,58.0,446.85,3066.51,Google Ads,7.2,1.03,6.862504196038939
2025-07-25,GA_Search_Brand_US_v2,Search - Brand,11646,471,65.0,631.1,2779.58,Google Ads,6.7,3.85,4.404341625732847
2025-07-26,GA_Search_Brand_US_v2,Search - Brand,33849,508,44.0,577.77,3277.64,Google Ads,2.5,3.87,5.6729148276996035
2025-07-27,GA_Search_Brand_US_v2,Search - Brand,49966,628,71.0,590.82,3019.57,Google Ads,2.5,7.26,5.110812091669206
2025-07-28,GA_Search_Brand_US_v2,Search - Brand,39308,507,40.0,568.03,2609.89,Google Ads,5.9,1.46,4.59463408622784
2025-07-29,GA_Search_Brand_US_v2,Search - Brand,11402,431,43.0,526.35,3114.87,Google Ads,6.9,4.72,5.9178683385579935
2025-07-30,GA_Search_Brand_US_v2,Search - Brand,14555,720,69.0,629.23,2844.28,Google Ads,9.7,1.95,4.52025491473706
2025-07-31,GA_Search_Brand_US_v2,Search - Brand,11795,382,49.0,471.35,2530.3,Google Ads,4.8,5.64,5.368197729924685
2025-08-01,GA_Search_Brand_US_v2,Search - Brand,32108,422,34.0,442.15,2398.07,Google Ads,7.9,6.55,5.423657129933281
2025-08-02,GA_Search_Brand_US_v2,Search - Brand,10470,440,56.0,527.32,2761.02,Google Ads,2.0,5.49,5.235947811575514
2025-08-03,GA_Search_Brand_US_v2,Search - Brand,7861,373,30.0,484.03,2792.04,Google Ads,9.0,6.56,5.76832014544553
2025-08-04,GA_Search_Brand_US_v2,Search - Brand,9024,348,49.0,451.43,2408.72,Google Ads,6.7,5.25,5.335755266597257
2025-08-05,GA_Search_Brand_US_v2,Search - Brand,12561,449,50.0,616.38,2829.15,Google Ads,6.7,2.33,4.589944514747396
2025-08-06,GA_Search_Brand_US_v2,Search - Brand,32588,648,54.0,555.81,3049.64,Google Ads,2.3,3.68,5.486839027725302
2025-08-07,GA_Search_Brand_US_v2,Search - Brand,11728,351,44.0,475.1,2332.09,Google Ads,1.4,7.7,4.908629762155336
2025-08-08,GA_Search_Brand_US_v2,Search - Brand,11940,585,87.0,562.18,2552.65,Google Ads,7.3,3.02,4.540627557010211
2025-08-09,GA_Search_Brand_US_v2,Search - Brand,24872,709,69.0,583.07,2568.46,Google Ads,2.1,1.44,4.40506285694685
2025-08-10,GA_Search_Brand_US_v2,Search - Brand,20052,478,52.0,631.02,2828.83,Google Ads,2.1,3.69,4.4829482425279705
2025-08-11,GA_Search_Brand_US_v2,Search - Brand,8856,398,45.0,521.63,2169.22,Google Ads,2.7,3.56,4.158541494929356
2025-08-12,GA_Search_Brand_US_v2,Search - Brand,13808,642,77.0,638.15,3407.22,Google Ads,1.9,4.29,5.339214918122698
2025-08-13,GA_Search_Brand_US_v2,Search - Brand,11755,545,70.0,486.35,3057.91,Google Ads,6.6,4.92,6.287467872931016
2025-08-14,GA_Search_Brand_US_v2,Search - Brand,7334,324,30.0,479.53,2854.26,Google Ads,4.8,7.95,5.9522031989656545
2025-08-15,GA_Search_Brand_US_v2,Search - Brand,13998,472,49.0,548.3,2609.77,Google Ads,3.4,6.29,4.759748312967354
2025-08-16,GA_Search_Brand_US_v2,Search - Brand,8850,321,31.0,475.98,2923.55,Google Ads,5.0,1.25,6.142169839068869
2025-08-17,GA_Search_Brand_US_v2,Search - Brand,19486,600,55.0,511.54,2127.52,Google Ads,8.6,5.99,4.159049145716855
2025-08-18,GA_Search_Brand_US_v2,Search - Brand,13434,466,45.0,514.14,2525.56,Google Ads,9.3,6.77,4.912202901933326
2025-08-19,GA_Search_Brand_US_v2,Search - Brand,12432,525,73.0,595.49,2935.91,Google Ads,5.4,7.27,4.930242321449562
2025-08-20,GA_Search_Brand_US_v2,Search - Brand,28956,602,52.0,568.78,3026.02,Google Ads,6.1,3.97,5.320194099651887
2025-08-21,GA_Search_Brand_US_v2,Search - Brand,10267,311,31.0,452.56,2497.52,Google Ads,3.3,3.2,5.518649460844971
2025-08-22,GA_Search_Brand_US_v2,Search - Brand,29516,301,44.0,449.15,2213.82,Google Ads,5.6,6.88,4.928910163642437
2025-08-23,GA_Search_Brand_US_v2,Search - Brand,15242,559,63.0,649.4,2630.41,Google Ads,7.7,6.44,4.050523560209424
2025-08-24,GA_Search_Brand_US_v2,Search - Brand,0,0,0.0,0.0,0.0,Google Ads,5.4,4.75,
2025-08-25,GA_Search_Brand_US_v2,Search - Brand,9294,343,29.0,507.74,2747.51,Google Ads,3.7,1.83,5.411253791310513
2025-08-26,GA_Search_Brand_US_v2,Search - Brand,13348,581,74.0,537.63,2250.92,Google Ads,6.2,5.56,4.186745531313357
2025-08-27,GA_Search_Brand_US_v2,Search - Brand,41014,460,55.0,647.82,3410.07,Google Ads,9.5,1.46,5.263915902565527
2025-08-28,GA_Search_Brand_US_v2,Search - Brand,13918,506,48.0,644.81,2620.58,Google Ads,9.0,1.7,4.064111908934415
2025-08-29,GA_Search_Brand_US_v2,Search - Brand,7150,351,29.0,526.65,2643.39,Google Ads,7.9,3.32,5.0192537738536025
2025-08-30,GA_Search_Brand_US_v2,Search - Brand,9914,392,46.0,529.52,2316.87,Google Ads,3.5,3.6,4.375415470614897
2025-08-31,GA_Search_Brand_US_v2,Search - Brand,11046,463,61.0,633.27,2987.63,Google Ads,3.2,4.23,4.717782304546245
2025-09-01,GA_Search_Brand_US_v2,Search - Brand,59235,606,71.0,535.83,2167.22,Google Ads,8.5,3.37,4.044603698934363
2025-09-02,GA_Search_Brand_US_v2,Search - Brand,24459,477,,511.41,2999.54,Google Ads,2.6,1.24,5.865235329774545
2025-09-03,GA_Search_Brand_US_v2,Search - Brand,16690,613,74.0,522.12,2264.99,Google Ads,6.5,2.1,4.33806404657933
2025-09-04,GA_Search_Brand_US_v2,Search - Brand,44895,495,56.0,576.29,,Google Ads,5.0,1.81,
2025-09-05,GA_Search_Brand_US_v2,Search - Brand,15218,477,57.0,515.07,2408.77,Google Ads,5.2,4.02,4.676587648280815
2025-09-06,GA_Search_Brand_US_v2,Search - Brand,21871,390,31.0,573.74,2726.83,Google Ads,5.1,2.48,4.752727716387214
2025-09-07,GA_Search_Brand_US_v2,Search - Brand,6563,309,29.0,441.66,2685.94,Google Ads,9.1,3.05,6.081465380609519
2025-09-08,GA_Search_Brand_US_v2,Search - Brand,18555,397,38.0,453.26,2221.73,Google Ads,1.8,4.3,4.901667916868905
2025-09-09,GA_Search_Brand_US_v2,Search - Brand,12524,431,43.0,507.6,2400.25,Google Ads,8.0,2.65,4.728624901497242
2025-09-10,GA_Search_Brand_US_v2,Search - Brand,37317,644,82.0,597.55,2244.89,Google Ads,8.5,2.72,3.7568236967617774
2025-09-11,GA_Search_Brand_US_v2,Search - Brand,31338,635,76.0,555.54,2444.55,Google Ads,9.5,6.83,4.400313208769846
2025-09-12,GA_Search_Brand_US_v2,Search - Brand,16314,784,97.0,651.84,2641.19,Google Ads,5.1,4.84,4.051899239077074
2025-09-13,GA_Search_Brand_US_v2,Search - Brand,21805,403,38.0,572.35,2929.21,Google Ads,5.5,7.0,5.117864942779767
2025-09-14,GA_Search_Brand_US_v2,Search - Brand,9929,426,42.0,574.42,2139.88,Google Ads,9.7,4.6,3.7252881167090286
2025-09-15,GA_Search_Brand_US_v2,Search - Brand,21908,615,76.0,533.22,2276.42,Google Ads,5.1,7.36,4.2691947038745734
2025-09-16,GA_Search_Brand_US_v2,Search - Brand,54542,597,51.0,569.05,2696.15,Google Ads,5.5,2.78,4.737984359898077
2025-09-17,GA_Search_Brand_US_v2,Search - Brand,19152,491,47.0,581.23,2635.83,Google Ads,4.0,5.32,4.534917330488791
2025-09-18,GA_Search_Brand_US_v2,Search - Brand,13767,519,67.0,570.78,2260.12,Google Ads,1.3,4.52,3.9597042643400258
2025-09-19,GA_Search_Brand_US_v2,Search - Brand,22724,753,98.0,658.08,3057.28,Google Ads,4.9,7.43,4.645757354728908
2025-09-20,GA_Search_Brand_US_v2,Search - Brand,40776,521,54.0,500.32,2274.13,Google Ads,6.9,3.93,4.54535097537576
2025-09-21,GA_Search_Brand_US_v2,Search - Brand,12879,407,39.0,554.19,,Google Ads,7.2,6.98,
2025-09-22,GA_Search_Brand_US_v2,Search - Brand,12317,613,77.0,633.62,1927.08,Google Ads,1.1,4.95,3.0413812695306333
2025-09-23,GA_Search_Brand_US_v2,Search - Brand,35951,446,50.0,585.6,2612.52,Google Ads,8.2,5.96,4.461270491803279
2025-09-24,GA_Search_Brand_US_v2,Search - Brand,43195,599,70.0,563.71,2644.13,Google Ads,5.4,7.21,4.690585584786503
2025-09-25,GA_Search_Brand_US_v2,Search - Brand,12339,516,65.0,539.08,,Google Ads,5.7,7.98,
2025-09-26,GA_Search_Brand_US_v2,Search - Brand,13608,430,62.0,643.98,2200.43,Google Ads,9.7,6.12,3.4169228858039067
2025-09-27,GA_Search_Brand_US_v2,Search - Brand,12558,505,43.0,625.25,2423.72,Google Ads,3.6,3.2,3.87640143942423
2025-09-28,GA_Search_Brand_US_v2,Search - Brand,27625,567,57.0,468.1,2609.45,Google Ads,7.9,3.09,5.574556718649861
2025-09-29,GA_Search_Brand_US_v2,Search - Brand,16020,356,42.0,519.23,2724.99,Google Ads,6.2,3.16,5.248136663906168
2025-09-30,GA_Search_Brand_US_v2,Search - Brand,7346,365,41.0,527.34,2563.56,Google Ads,7.3,1.69,4.861303902605529
2025-10-01,GA_Search_Brand_US_v2,Search - Brand,10117,432,38.0,627.31,3268.79,Google Ads,4.8,1.38,5.2108048652181544
2025-10-02,GA_Search_Brand_US_v2,Search - Brand,29236,387,39.0,523.74,2523.34,Google Ads,3.5,5.07,4.8179249245808995
2025-10-03,GA_Search_Brand_US_v2,Search - Brand,8363,410,42.0,528.66,2542.29,Google Ads,5.9,6.67,4.808932016797185
2025-10-04,GA_Search_Brand_US_v2,Search - Brand,27892,474,63.0,581.01,2476.48,Google Ads,4.4,1.25,4.262370699299495
2025-10-05,GA_Search_Brand_US_v2,Search - Brand,47930,610,64.0,550.56,2704.08,Google Ads,3.0,4.97,4.911508282476024
2025-10-06,GA_Search_Brand_US_v2,Search - Brand,13394,301,33.0,445.68,2395.9,Google Ads,8.6,3.6,5.375830192066056
2025-10-07,GA_Search_Brand_US_v2,Search - Brand,33795,630,78.0,551.35,2618.68,Google Ads,5.3,7.25,4.749578307789969
2025-10-08,GA_Search_Brand_US_v2,Search - Brand,55640,685,102.0,576.31,2415.64,Google Ads,8.6,2.02,4.191563568218494
2025-10-09,GA_Search_Brand_US_v2,Search - Brand,41197,612,55.0,592.91,2935.42,Google Ads,5.3,4.94,4.950869440555903
2025-10-10,GA_Search_Brand_US_v2,Search - Brand,10291,438,65.0,506.72,2315.62,Google Ads,6.0,7.8,4.569821597726555
2025-10-11,GA_Search_Brand_US_v2,Search - Brand,17194,465,54.0,575.35,2528.82,Google Ads,10.0,3.42,4.395272442860867
2025-10-12,GA_Search_Brand_US_v2,Search - Brand,10278,443,48.0,468.76,,Google Ads,9.6,6.19,
2025-10-13,GA_Search_Brand_US_v2,Search - Brand,25432,744,81.0,601.4,2428.19,Google Ads,3.4,7.18,4.037562354506153
2025-10-14,GA_Search_Brand_US_v2,Search - Brand,36052,378,35.0,444.22,2221.92,Google Ads,8.8,2.3,5.001845932195759
2025-10-15,GA_Search_Brand_US_v2,Search - Brand,12265,362,53.0,493.06,2532.3,Google Ads,4.5,7.95,5.135886099054882
2025-10-16,GA_Search_Brand_US_v2,Search - Brand,33370,534,60.0,464.14,2739.27,Google Ads,1.6,6.67,5.901818416856983
2025-10-17,GA_Search_Brand_US_v2,Search - Brand,17494,451,47.0,511.43,2387.12,Google Ads,6.2,1.96,4.667540034804372
2025-10-18,GA_Search_Brand_US_v2,Search - Brand,20904,422,46.0,541.08,2258.55,Google Ads,9.8,3.18,4.174151696606787
2025-10-19,GA_Search_Brand_US_v2,Search - Brand,0,0,0.0,0.0,0.0,Google Ads,9.8,5.37,
2025-10-20,GA_Search_Brand_US_v2,Search - Brand,12935,447,55.0,638.39,2947.74,Google Ads,2.1,7.19,4.617459546672097
2025-10-21,GA_Search_Brand_US_v2,Search - Brand,16465,502,66.0,454.66,2737.51,Google Ads,7.9,2.36,6.0210047068138834
2025-10-22,GA_Search_Brand_US_v2,Search - Brand,0,0,0.0,0.0,0.0,Google Ads,8.2,6.12,
2025-10-23,GA_Search_Brand_US_v2,Search - Brand,14253,563,82.0,455.86,2260.84,Google Ads,4.3,2.89,4.959505111218356
2025-10-24,GA_Search_Brand_US_v2,Search - Brand,24109,409,38.0,517.72,2793.21,Google Ads,6.9,6.64,5.3952136289886425
2025-10-25,GA_Search_Brand_US_v2,Search - Brand,31833,345,34.0,461.65,2208.43,Google Ads,5.4,5.78,4.783775587566338
2025-10-26,GA_Search_Brand_US_v2,Search - Brand,20299,370,39.0,458.08,2681.24,Google Ads,3.1,4.66,5.853213412504366
2025-10-27,GA_Search_Brand_US_v2,Search - Brand,11117,347,43.0,466.71,2184.65,Google Ads,7.9,5.55,4.6809581967388745
2025-10-28,GA_Search_Brand_US_v2,Search - Brand,9069,302,36.0,449.23,11020.699999999999,Google Ads,3.4,7.14,24.532422144558463
2025-10-29,GA_Search_Brand_US_v2,Search - Brand,20356,479,42.0,604.58,2784.05,Google Ads,4.1,3.7,4.604932349730391
2025-10-30,GA_Search_Brand_US_v2,Search - Brand,12174,581,71.0,644.18,2213.28,Google Ads,2.7,6.38,3.4358098668074146
2025-10-31,GA_Search_Brand_US_v2,Search - Brand,14651,525,74.0,492.95,1854.1,Google Ads,7.5,2.11,3.761233390810427
2025-11-01,GA_Search_Brand_US_v2,Search - Brand,8653,378,42.0,502.9,2386.31,Google Ads,5.1,5.91,4.745098429111155
2025-11-02,GA_Search_Brand_US_v2,Search - Brand,14968,476,43.0,600.27,2589.87,Google Ads,5.0,6.25,4.314508471187965
2025-11-03,GA_Search_Brand_US_v2,Search - Brand,15809,478,,656.63,2662.5,Google Ads,6.4,4.1,4.0547949377884045
2025-11-04,GA_Search_Brand_US_v2,Search - Brand,17438,529,64.0,624.95,2324.82,Google Ads,2.4,6.56,3.7200096007680616
2025-11-05,GA_Search_Brand_US_v2,Search - Brand,24690,405,53.0,505.46,2660.11,Google Ads,9.1,4.9,5.262750761682429
2025-11-06,GA_Search_Brand_US_v2,Search - Brand,0,0,0.0,0.0,0.0,Google Ads,5.2,7.55,
2025-11-07,GA_Search_Brand_US_v2,Search - Brand,13325,524,62.0,494.27,2807.81,Google Ads,4.3,1.79,5.680721063386408
2025-11-08,GA_Search_Brand_US_v2,Search - Brand,17035,548,73.0,575.52,2365.57,Google Ads,2.1,1.92,4.1103176257992775
2025-11-09,GA_Search_Brand_US_v2,Search - Brand,10806,487,49.0,441.15,1972.93,Google Ads,2.5,6.9,4.472243001246742
2025-11-10,GA_Search_Brand_US_v2,Search - Brand,13003,591,77.0,659.19,2208.14,Google Ads,9.3,6.9,3.349777757550933
2025-11-11,GA_Search_Brand_US_v2,Search - Brand,29356,711,87.0,570.47,,Google Ads,5.1,4.3,
2025-11-12,GA_Search_Brand_US_v2,Search - Brand,14204,507,57.0,614.72,2292.66,Google Ads,7.5,7.75,3.729600468505986
2025-11-13,GA_Search_Brand_US_v2,Search - Brand,8791,371,47.0,454.27,2938.08,Google Ads,1.7,5.76,6.467695423426597
2025-11-14,GA_Search_Brand_US_v2,Search - Brand,35164,434,37.0,499.36,2991.25,Google Ads,6.8,7.88,5.990167414290291
2025-11-15,GA_Search_Brand_US_v2,Search - Brand,27739,441,48.0,513.53,2729.04,Google Ads,9.3,4.73,5.314275699569645
2025-11-16,GA_Search_Brand_US_v2,Search - Brand,17507,594,56.0,512.2,2650.1,Google Ads,3.7,2.41,5.173955486138227
2025-11-17,GA_Search_Brand_US_v2,Search - Brand,13252,549,68.0,601.85,2570.31,Google Ads,6.2,4.11,4.2706820636371186
2025-11-18,GA_Search_Brand_US_v2,Search - Brand,10190,335,35.0,466.03,2580.06,Google Ads,9.5,7.86,5.536253030920756
2025-11-19,GA_Search_Brand_US_v2,Search - Brand,16062,695,56.0,569.31,2069.82,Google Ads,7.5,3.59,3.635664225114613
2025-11-20,GA_Search_Brand_US_v2,Search - Brand,24298,495,72.0,500.08,2096.95,Google Ads,1.6,7.7,4.193229083346664
2025-11-21,GA_Search_Brand_US_v2,Search - Brand,13370,392,43.0,534.52,2521.04,Google Ads,4.4,6.58,4.716455885654419
2025-11-22,GA_Search_Brand_US_v2,Search - Brand,13030,358,41.0,469.37,2821.62,Google Ads,1.8,4.09,6.011504783007009
2025-11-23,GA_Search_Brand_US_v2,Search - Brand,18495,671,88.0,600.49,3060.72,Google Ads,8.8,4.79,5.09703741944079
2025-11-24,GA_Search_Brand_US_v2,Search - Brand,37814,774,77.0,650.46,2699.89,Google Ads,6.6,5.25,4.1507394766780425
2025-11-25,GA_Search_Brand_US_v2,Search - Brand,9033,371,41.0,494.34,2766.16,Google Ads,9.6,5.66,5.595662904074119
2025-11-26,GA_Search_Brand_US_v2,Search - Brand,11911,551,46.0,454.38,2730.72,Google Ads,1.2,1.54,6.009771556846692
2025-11-27,GA_Search_Brand_US_v2,Search - Brand,9000,329,26.0,470.63,2406.46,Google Ads,4.8,7.54,5.113273696959395
2025-11-28,GA_Search_Brand_US_v2,Search - Brand,16709,447,37.0,651.95,2727.42,Google Ads,1.9,5.18,4.183480328246031
2025-11-29,GA_Search_Brand_US_v2,Search - Brand,8490,415,46.0,497.23,2469.5,Google Ads,4.2,7.52,4.96651449027613
2025-11-30,GA_Search_Brand_US_v2,Search - Brand,34292,652,59.0,573.88,2968.17,Google Ads,2.5,5.42,5.17210915173904
2025-12-01,GA_Search_Brand_US_v2,Search - Brand,14442,562,78.0,495.21,2922.9,Google Ads,4.0,4.02,5.902344459926092
2025-12-02,GA_Search_Brand_US_v2,Search - Brand,13588,385,33.0,454.89,3169.99,Google Ads,8.4,4.97,6.968695728637693
2025-12-03,GA_Search_Brand_US_v2,Search - Brand,15777,502,63.0,546.63,2340.72,Google Ads,2.4,6.81,4.282092091542725
2025-12-04,GA_Search_Brand_US_v2,Search - Brand,27487,332,37.0,453.7,,Google Ads,5.3,3.28,
2025-12-05,GA_Search_Brand_US_v2,Search - Brand,19301,594,78.0,612.98,2303.57,Google Ads,9.3,7.7,3.7579855786485696
2025-12-06,GA_Search_Brand_US_v2,Search - Brand,17491,342,48.0,485.07,2277.12,Google Ads,10.0,4.26,4.6944152390376646
2025-12-07,GA_Search_Brand_US_v2,Search - Brand,12536,375,44.0,539.27,2448.57,Google Ads,3.3,7.69,4.5405270087340295
2025-12-08,GA_Search_Brand_US_v2,Search - Brand,8190,336,35.0,463.2,2194.11,Google Ads,9.4,7.17,4.736852331606218
2025-12-09,GA_Search_Brand_US_v2,Search - Brand,13593,481,57.0,652.18,1981.9,Google Ads,3.4,6.37,3.038884970406943
2025-12-10,GA_Search_Brand_US_v2,Search - Brand,26167,427,50.0,615.54,,Google Ads,4.7,4.27,
2025-12-11,GA_Search_Brand_US_v2,Search - Brand,8370,413,41.0,593.1,2751.83,Google Ads,8.9,5.11,4.6397403473276
2025-12-12,GA_Search_Brand_US_v2,Search - Brand,13988,506,72.0,470.96,2287.04,Google Ads,8.1,6.87,4.856123662306778
2025-12-13,GA_Search_Brand_US_v2,Search - Brand,11023,333,45.0,473.46,2199.24,Google Ads,8.7,4.81,4.645038651628437
2025-12-14,GA_Search_Brand_US_v2,Search - Brand,12377,438,55.0,652.77,2599.06,Google Ads,8.2,6.17,3.9815861635798213
2025-12-15,GA_Search_Brand_US_v2,Search - Brand,18941,589,70.0,476.51,2069.1,Google Ads,3.1,6.53,4.342196386224843
2025-12-16,GA_Search_Brand_US_v2,Search - Brand,39950,699,91.0,598.26,2425.02,Google Ads,6.0,4.59,4.053455019556715
2025-12-17,GA_Search_Brand_US_v2,Search - Brand,14370,616,69.0,628.8,3067.19,Google Ads,4.5,4.75,4.87784669211196
2025-12-18,GA_Search_Brand_US_v2,Search - Brand,20163,472,65.0,541.04,2564.66,Google Ads,5.1,2.38,4.740241017300015
2025-12-19,GA_Search_Brand_US_v2,Search - Brand,11463,458,51.0,478.23,2248.63,Google Ads,2.4,2.71,4.701984400811325
2025-12-20,GA_Search_Brand_US_v2,Search - Brand,19305,557,77.0,583.25,2366.38,Google Ads,3.8,7.33,4.057231033004715
2025-12-21,GA_Search_Brand_US_v2,Search - Brand,49821,637,81.0,655.4,2647.14,Google Ads,8.7,6.88,4.038968568812939
2025-12-22,GA_Search_Brand_US_v2,Search - Brand,23522,498,69.0,478.47,2182.05,Google Ads,9.1,1.07,4.5604740109097754
2025-12-23,GA_Search_Brand_US_v2,Search - Brand,27620,612,50.0,581.43,1908.38,Google Ads,6.5,7.09,3.282217979808404
2025-12-24,GA_Search_Brand_US_v2,Search - Brand,9966,414,55.0,583.7,2524.43,Google Ads,5.5,1.18,4.324875792359088
2025-12-25,GA_Search_Brand_US_v2,Search - Brand,17609,491,43.0,586.3,2569.47,Google Ads,7.4,4.21,4.382517482517483
2025-12-26,GA_Search_Brand_US_v2,Search - Brand,9312,457,48.0,541.28,2648.11,Google Ads,6.5,1.47,4.892310818799882
2025-12-27,GA_Search_Brand_US_v2,Search - Brand,7128,331,33.0,464.36,2332.45,Google Ads,9.9,7.78,5.022934791971745
2025-12-28,GA_Search_Brand_US_v2,Search - Brand,19069,745,109.0,605.87,2625.83,Google Ads,2.7,7.81,4.333982537508046
2025-12-29,GA_Search_Brand_US_v2,Search - Brand,18211,576,74.0,507.05,2621.88,Google Ads,5.0,5.28,5.170851000887486
2025-12-30,GA_Search_Brand_US_v2,Search - Brand,25849,570,64.0,461.24,2281.49,Google Ads,9.3,3.75,4.9464270228080816
2025-12-31,GA_Search_Brand_US_v2,Search - Brand,15536,685,98.0,571.64,2787.61,Google Ads,9.2,4.58,4.876513190119656
2026-01-01,GA_Search_Brand_US_v2,Search - Brand,31233,411,38.0,586.92,2227.96,Google Ads,5.5,6.34,3.796019900497513
2026-01-02,GA_Search_Brand_US_v2,Search - Brand,10661,329,46.0,492.69,2441.5,Google Ads,2.2,2.56,4.955448659400434
2026-01-03,GA_Search_Brand_US_v2,Search - Brand,27046,372,32.0,454.0,2251.75,Google Ads,8.3,4.09,4.959801762114537
2026-01-04,GA_Search_Brand_US_v2,Search - Brand,21216,581,59.0,640.12,2716.54,Google Ads,6.3,6.16,4.2437980378679
2026-01-05,GA_Search_Brand_US_v2,Search - Brand,12484,428,47.0,610.25,3306.91,Google Ads,8.0,3.77,5.418943056124539
2026-01-06,GA_Search_Brand_US_v2,Search - Brand,19660,499,43.0,578.89,2178.16,Google Ads,5.2,1.22,3.762649207966971
2026-01-07,GA_Search_Brand_US_v2,Search - Brand,9385,373,45.0,547.29,2689.36,Google Ads,2.8,4.55,4.913957865117214
2026-01-08,GA_Search_Brand_US_v2,Search - Brand,44224,523,59.0,551.38,2430.41,Google Ads,1.2,6.16,4.407867532373317
2026-01-09,GA_Search_Brand_US_v2,Search - Brand,10860,318,32.0,470.81,2347.36,Google Ads,6.0,7.84,4.985790446252204
2026-01-10,GA_Search_Brand_US_v2,Search - Brand,40265,415,33.0,483.14,2152.24,Google Ads,2.4,1.26,4.4546922217162725
2026-01-11,GA_Search_Brand_US_v2,Search - Brand,0,0,0.0,0.0,0.0,Google Ads,2.7,4.78,
2026-01-12,GA_Search_Brand_US_v2,Search - Brand,8462,400,40.0,463.77,2488.03,Google Ads,4.9,4.15,5.364792893028873
2026-01-13,GA_Search_Brand_US_v2,Search - Brand,17976,428,37.0,527.34,2840.67,Google Ads,5.0,2.7,5.386790306064398
2026-01-14,GA_Search_Brand_US_v2,Search - Brand,17532,368,32.0,551.63,3027.97,Google Ads,3.5,5.46,5.489132208183021
2026-01-15,GA_Search_Brand_US_v2,Search - Brand,12551,484,69.0,526.81,2430.72,Google Ads,2.2,2.15,4.614035420739925
2026-01-16,GA_Search_Brand_US_v2,Search - Brand,17129,585,49.0,573.74,2339.02,Google Ads,9.5,2.99,4.076794366786349
2026-01-17,GA_Search_Brand_US_v2,Search - Brand,22332,553,61.0,591.05,2539.79,Google Ads,2.2,6.47,4.297081465189071
2026-01-18,GA_Search_Brand_US_v2,Search - Brand,11432,545,57.0,466.63,2367.05,Google Ads,4.2,4.22,5.072648565244412
2026-01-19,GA_Search_Brand_US_v2,Search - Brand,53530,557,67.0,587.09,2519.16,Google Ads,3.7,7.96,4.290926433766543
2026-01-20,GA_Search_Brand_US_v2,Search - Brand,9609,443,39.0,579.94,2778.17,Google Ads,8.8,3.71,4.790443839017829
2026-01-21,GA_Search_Brand_US_v2,Search - Brand,18786,505,40.0,454.62,2482.27,Google Ads,4.7,4.24,5.460098543838811
2026-01-22,GA_Search_Brand_US_v2,Search - Brand,23981,569,67.0,504.91,2281.72,Google Ads,2.1,3.1,4.519062803271869
2026-01-23,GA_Search_Brand_US_v2,Search - Brand,15847,431,55.0,600.42,2540.51,Google Ads,1.1,2.65,4.231221478298525
2026-01-24,GA_Search_Brand_US_v2,Search - Brand,12308,528,71.0,588.05,2807.61,Google Ads,7.5,7.46,4.774440948898904
2026-01-25,GA_Search_Brand_US_v2,Search - Brand,17123,570,58.0,628.66,2331.27,Google Ads,7.4,6.24,3.7083161009130534
2026-01-26,GA_Search_Brand_US_v2,Search - Brand,18037,491,45.0,521.66,2769.94,Google Ads,4.8,3.33,5.309856994977572
2026-01-27,GA_Search_Brand_US_v2,Search - Brand,41024,452,41.0,471.37,2755.59,Google Ads,2.1,5.9,5.8459172200182445
2026-01-28,GA_Search_Brand_US_v2,Search - Brand,14426,535,54.0,582.08,2343.77,Google Ads,4.3,7.76,4.02654274326553
2026-01-29,GA_Search_Brand_US_v2,Search - Brand,21342,601,89.0,573.27,2447.36,Google Ads,6.3,1.52,4.2691227519319
2026-01-30,GA_Search_Brand_US_v2,Search - Brand,20182,512,75.0,591.42,2382.32,Google Ads,7.3,2.85,4.028135673463868
